Code,Description
12732041000006119,"Malignant neoplasm of body of uterus NOS"
312241000006115,"[M]Melanoameloblastoma"
3540651000006115,"Adnexal carcinoma"
2799401000006110,"Granulosa cell tumor, malignant"
1877481000006117,"Cancer care plan given no longer in place"
2833401000006115,"Beta cell tumor, malignant"
4746311000006110,"Malignant tumor of pharyngeal tonsil"
2599121000006113,"Unclassified tumor, malignant, uncertain whether primary or metastatic"
2987751000006115,"Endometrioid adenocarcinoma"
4746851000006118,"Malignant tumor of lower third of esophagus"
6830901000006116,"Breast cancer 2, early onset gene mutation positive"
3541581000006115,"Spongioneuroblastoma"
6869611000006112,"H/O: malignant neoplasm of gastrointestinal tract"
3737091000006118,"Aesthesioneuroblastoma"
314311000006118,"[M]Oncytic adenocarcinoma"
4029421000006119,"Primary malignant neoplasm of vomer"
2902551000006114,"Carcinoma - intestinal type"
3902301000006110,"Tumor, borderline malignancy"
729471000006114,"Malig neop of endocrine gland or related structure NOS"
309811000006113,"[M]Hepatoblastoma"
3434561000006119,"Adenocarcinoma in adenomatous polyposis coli"
4028781000006117,"Primary malignant neoplasm of sternum"
2839071000006118,"Combined small cell carcinoma"
729511000006116,"Malig neop of other endocrine glands and related structures"
940011000006113,"Cancer review administration"
313711000006115,"[M]Neoplasm, metastatic"
6243421000006119,"Malignant tumour of vulva"
13031521000006119,"Malignant tumor of descending colon"
4038101000006112,"Cancer metastatic to prostate"
6300141000006111,"Malignant neoplasm of primary, secondary, or uncertain origin"
2695891000006113,"Round cell osteosarcoma"
3908471000006114,"Intraductal adenocarcinoma, noninfiltrating"
4750501000006115,"Malignant tumour of ciliary body"
720051000006115,"Malignant neoplasm/peripheral nerves of trunk,unspecified"
6247561000006118,"Malignant tumour of optic nerve"
4751141000006115,"Malignant tumor of thorax"
879681000006114,"Lip carcinoma"
6243961000006115,"Cancer of gum"
312781000006117,"[M]Mixed acidophil-basophil carcinoma"
4025571000006117,"Primary malignant neoplasm of cystic duct"
4035391000006110,"Cancer metastatic to lymph nodes of multiple sites"
2952061000006111,"Follicular carcinoma, well differentiated"
720591000006115,"Malignant neoplasm, overlapping lesion male genital orgs"
3678881000006117,"Pseudomyxoma peritonei with unknown primary site"
1815251000006112,"Sarcoma of dendritic cells"
727151000006117,"Malignant neoplasm of cheek mucosa"
6331111000006112,"Gleason Score 2-4: Well differentiated"
4745961000006118,"Malignant tumour of pharyngopalatine arch"
3053331000006111,"Undifferentiated high grade pleomorphic sarcoma"
723301000006110,"Malignant neoplasm of overlapping lesion of bronchus & lung"
3714991000006115,"GBY - Gonadoblastoma"
6364691000006116,"Primary malignant neoplasm of gallbladder"
6246131000006116,"CA - Cancer of ovary"
4036571000006110,"Secondary malignant neoplasm of obturator lymph nodes"
573611000006118,"Colonic cancer"
1870381000006113,"[M]Non-small cell carcinoma"
3042041000006111,"Osteosarcoma in Paget disease of bone"
4172241000006111,"Lymphoblastoma"
721481000006111,"Malignant neoplasm of vallecula"
11904061000006111,"Secondary and unspec malig neop deep parotid lymph nodes"
6248201000006115,"Renal malignant tumour"
3147481000006118,"Spindle cell melanoma, type B"
359281000006113,"[X]2ndry malignant neoplasm/oth+unspec parts/nervous system"
1877231000006117,"Cancer and/or significant invasive tumors"
6243711000006116,"Malignant tumour of tongue posterior to vallate papillae"
6245491000006118,"Cancer of omentum"
340541000006110,"[V]Folow-up exam aft other treatment for malignant neoplasm"
4746601000006118,"Malignant tumor of cervical part of esophagus"
2589801000006113,"Tubulopapillary adenocarcinoma"
4040881000006110,"Metastasis to testis"
6244761000006115,"Malignant tumor of pharyngoesophageal junction"
6246151000006111,"Ovarian cancer"
4746031000006119,"Malignant tumor of posterior faucial pillar"
308461000006115,"[M]Fibrillary astrocytoma"
552511000006110,"Chondroma"
3398771000006113,"Astrocytoma, anaplastic"
2572021000006112,"Scirrhous carcinoma"
4163501000006111,"Kaposi's sarcoma"
725771000006116,"Malignant neoplasm of glans penis"
312601000006119,"[M]Mesothelioma, malignant"
11925561000006110,"Malignant neoplasm, overlap lesion of resp & intrathor orgs"
304461000006112,"[M]Adamantinoma NOS"
3222041000006117,"Choriocarcinoma, no ICD-O subtype"
6246241000006117,"Malignant tumor of testis"
4170321000006112,"Cancer major salivary glands contiguous"
4035451000006111,"Metastatic malignant neoplasm to lymph nodes of upper limb"
5915541000006116,"Metastasis to multiple lymph nodes"
2979601000006113,"Trabecular adenocarcinoma"
4419891000006116,"C cell carcinoma"
6244671000006117,"Malignant tumor of lateral wall of nasopharynx"
316511000006118,"[M]Signet ring carcinoma"
309601000006114,"[M]Haemangioblastoma"
3931411000006119,"Juvenila melanoma"
4024451000006110,"Melanoma of skin"
4170501000006112,"Overlapping malignant neoplasm of esophagus"
723341000006112,"Malignant neoplasm of overlapping lesion of vulva"
2813771000006110,"G cell tumour, malignant"
12721361000006112,"Secondary and unspecified malignant neoplasm of lymph nodes in multiple sites"
730251000006110,"Malig neop connective and soft tissue of popliteal space"
879731000006116,"Ca lip, oral, pharynx NOS"
2992281000006118,"Intraductal papillary adenocarcinoma"
1774651000006116,"Metastasis stage finding"
2802681000006112,"Leiomyoblastoma"
4036501000006116,"Cancer metastatic to nervous system"
880031000006118,"Ca trachea/bronchus/lung NOS"
157971000006116,"Secondary and unspec malignant neoplasm occipital lymph node"
3443171000006117,"Ceruminous carcinoma"
4746211000006118,"Malignant tumour of postnasal space"
6244851000006111,"CA - Cancer of oesophagus"
4035361000006119,"Cancer metastatic to lymph nodes of lower limb"
1774921000006115,"Metastasis stage M1c"
311191000006111,"[M]Liposarcoma, well differentiated type"
6244581000006118,"Malignant tumor of vallecula"
3832091000006117,"Solid carcinoma"
3944841000006118,"Malignant tumour, spindle cell type"
4026111000006112,"Primary malignant neoplasm of hilus of lung"
4035181000006110,"Secondary malignant tumour of lung"
725951000006112,"Malignant neoplasm of descending colon"
2710121000006116,"Malignant granular cell tumor"
3285771000006110,"Carcinoid tumour, argentaffin, malignant"
6245901000006117,"Malignant tumor of thymus"
5511621000006116,"Ca greater curvature - stomach"
3416691000006111,"Synovial sarcoma - epithelioid cell"
2916291000006115,"Retinoblastoma - differentiated"
6246421000006111,"Malignant scrotal tumour"
3789351000006112,"Secondary carcinoma"
5355261000006116,"Metastasis - unknown primary"
3678871000006115,"Mucous adenocarcinoma"
6691671000006111,"Malignant peripheral nerve sheath tumour"
157791000006117,"Secondary and unspec malig neop obturator lymph nodes"
312421000006114,"[M]Mesenchymal chondrosarcoma"
727521000006118,"Malignant neoplasm of brain stem NOS"
4748911000006110,"Malignant neoplasm, overlapping lesion of connective and soft tissue"
5560011000006114,"MM - Malignant melanoma of eye"
304641000006110,"[M]Adenocarcinoma with spindle cell metaplasia"
7095911000006118,"History of cancer of uterine body"
308641000006117,"[M]Fibromyxosarcoma"
931991000006113,"Transitional cell ca bladder"
3422131000006112,"Adamantinoma of long bones"
3865801000006115,"Malignant tumour - giant cell type"
4746301000006112,"Malignant tumor of nasopharyngeal tonsil"
4747591000006111,"Malignant neoplasm of mesocecum"
6948611000006115,"Gastrointestinal stromal sarcoma"
2309391000000116,"Cancer supportive drugs Band 1"
6719341000006116,"Generalised cancer"
11904171000006115,"Secondary and unspec malig neop of facial lymph nodes"
2534461000006118,"Adrenal cortical tumor, malignant"
2572791000006111,"Tubular carcinoma"
4024631000006117,"Primary malignant neoplasm of aortic body"
3902321000006117,"Unclassified tumour, borderline malignancy"
6246511000006119,"Malignant tumour of ureter"
8209511000006110,"History of uterine carcinosarcoma"
722911000006119,"Malignant neoplasm of peripheral nerves of head, face & neck"
729591000006114,"Malig neop other/ill-defined sites lip, oral cavity, pharynx"
3099301000006112,"Synovial sarcoma, spindle cell"
4031721000006110,"Metastatic malignant neoplasm to cerebrum"
725861000006118,"Malignant neoplasm of gum"
4745251000006113,"Malig tumour of mucosa of upper lip"
4748281000006114,"Malignant neoplasm of navicular bone of hand"
4031091000006110,"Tumour metastatic to bone"
6245811000006114,"Tracheal cancer"
3549261000006110,"Infiltrating and papillary adenocarcinoma"
396501000006117,"[X]Malignant neoplasm/connective + soft tissue,unspecified"
4747861000006118,"Malignant tumour of glottis"
12721271000006114,"Secondary and unspecified malignant neoplasm of intra-abdominal lymph nodes"
6244491000006119,"Malignant tumor of faucial tonsil"
3802491000006115,"Sertoli cell carcinoma"
3010081000006112,"Mixed pineocytoma-pineoblastoma"
312071000006117,"[M]Malignant tumour, small cell type"
722471000006119,"Malignant neoplasm of renal calyces"
6245451000006112,"Malignant retroperitoneal tumour"
4745341000006116,"Malignant tumour of fraenum of upper lip"
2823891000006114,"Ameloblastic fibrodentinosarcoma"
314671000006116,"[M]Paget's disease and infiltrating breast duct carcinoma"
2532031000006112,"MM - Malignant melanoma"
6246601000006116,"CA - Cancer of urethra"
6830821000006117,"Breast cancer 1, early onset gene mutation positive"
6245541000006111,"Malignant tumour of nasal septum"
2514301000006115,"Mixed acinar-endocrine carcinoma"
12721091000006119,"Secondary and unspecified malignant neoplasm of axilla and upper limb lymph nodes"
4745331000006114,"Malignant tumor of oral aspect of upper lip"
6247891000006112,"Malignant neoplasm of intestine"
2532021000006114,"Melanoma"
4027671000006114,"Primary malignant neoplasm of rectum"
6051931000006117,"Local recurrence of malignant tumor of breast"
7104051000006110,"History of cancer of cervix"
6245551000006113,"Malignant tumor of nasal septum"
5344711000006114,"Malignant tumour of palatoglossal arch"
4745241000006111,"Malignant tumour of buccal aspect of upper lip"
344451000006115,"[V]Personal history malignant neoplasm - male genital organ"
2960341000006115,"Inflammatory liposarcoma"
305331000006114,"[M]Androblastoma, malignant"
5496831000006118,"History of malignant neoplasm"
12732801000006114,"Malignant neoplasm of genitourinary organ NOS"
1970471000006110,"Cancer safety netting card given to patient"
312161000006111,"[M]Medullary carcinoma with amyloid stroma"
6247881000006114,"Cancer of intestine"
399721000006110,"[X]Neoplasm/uncertain+unknown behavior/other specified sites"
315721000006112,"[M]Protoplasmic astrocytoma"
6243111000006115,"Malignant neoplasm of cervix"
4749341000006118,"Malignant neoplasm of skin of ear and external auditory canal"
6243881000006118,"Malignant tumour of sublingual gland"
312061000006112,"[M]Malignant tumour, giant cell type"
4745511000006114,"Malignant tumour of mucosa of lip"
11904531000006110,"Rectal carcinoma"
2809041000006118,"Malignant teratoblastoma"
879911000006113,"Ca anus"
2870981000006110,"Cementoblastoma"
727511000006114,"Malignant neoplasm of brain stem"
11904261000006115,"Secondary and unspec malig neop submental lymph nodes"
907001000006115,"[RFC] Cancer of the rectum"
399711000006119,"[X]Neoplasm/uncertain+unknown behavior/oth respirtory organs"
4163231000006118,"Overlapping malignant neoplasm of hypopharynx"
4042091000006117,"Metastasis to uterus"
316331000006118,"[M]Seminoma, anaplastic type"
312331000006117,"[M]Meningeal sarcomatosis"
6245721000006113,"Laryngeal cancer"
3284121000006114,"Malignant giant cell tumour of soft tissue"
3745801000006110,"Dermatofibrosarcoma, no ICD-O subtype"
8411731000006113,"CA 19-9 level"
4413191000006111,"Serous surface papillary tumour of borderline malignancy"
4747681000006112,"Malignant neoplasm of nasal turbinate"
4035191000006113,"Secondary malignant tumor of lung"
2542411000006113,"Papillocystic adenocarcinoma"
6245281000006115,"Rectosigmoid colon cancer"
2616201000006111,"Lymphoepithelial carcinoma"
3898801000006113,"Tumour, malignant"
344901000006110,"[V]Personal history of malignant neoplasm of genital organ"
880301000006111,"Ca breast-upper,outer quadrant"
308821000006111,"[M]G cell tumour, malignant"
6243891000006115,"Malignant tumor of sublingual gland"
3703781000006119,"Small cell carcinoma - fusiform cell"
5351161000006113,"FAMMM - Familial atypical mole malignant melanoma syndrome"
6246061000006114,"Malignant tumor of soft tissue of face"
4034581000006117,"Metastasis to large intestine"
4418511000006118,"Spongioblastoma"
2960331000006113,"Lipoma-like liposarcoma"
6246331000006119,"Malignant tumor of glans penis"
4034571000006115,"Metastatic malignant neoplasm to large intestine"
308551000006116,"[M]Fibroliposarcoma"
11909311000006114,"[M]Tubular adenomas and adenocarcinomas"
4028181000006118,"Primary malignant neoplasm of skin of foot"
12721371000006117,"Secondary and unspecified malignant neoplasm of lymph nodes NOS"
2616211000006114,"Lymphoepithelioma"
4746121000006116,"Malignant tumor of posterior wall of oropharynx"
306211000006118,"[M]C cell carcinoma"
6244941000006116,"Malignant tumour of jejunum"
11925821000006118,"Malignant neoplasm of chest wall NOS"
3766921000006113,"Malignant Leydig cell tumor"
5344701000006111,"Malignant tumour of anterior tonsillar pillar"
11908071000006114,"[M]Mucinous adenoma or adenocarcinoma NOS"
4028461000006115,"Primary malignant neoplasm of skin of toe"
11909301000006111,"[M]Tubular adenoma or adenocarcinoma NOS"
721851000006117,"Malignant neoplasm of stomach"
3234101000006114,"Non-keratinising squamous cell carcinoma - large cell"
12762221000006113,"Malignant tumor of base of tongue"
4042191000006116,"Metastasis to vagina"
318001000006113,"[M]Urothelial carcinoma"
1717461000000112,"H/O: prostate cancer"
730241000006113,"Malig neop connective and soft tissue hip and leg NOS"
2964701000006114,"Squamous carcinoma"
11925551000006113,"Malignant tumor of vulva"
3763431000006113,"Carcinomatous neuropathy"
4746201000006116,"Malignant tumour of epipharynx"
3398781000006111,"Malignant astrocytoma"
4040871000006112,"Metastatic tumor to testis"
399621000006119,"[X]Neo/uncertn+unknwn behav/lymph,h'matopetc+rel tiss,unspcf"
2979611000006111,"Trabecular carcinoma"
3974521000006114,"Serous carcinoma"
6246321000006117,"Malignant tumour of glans penis"
62561000000111,"Cancer care plan given"
11904251000006117,"Secondary and unspec malig neop submandibular lymph nodes"
4028371000006119,"Primary malignant neoplasm of skin of perineum"
721871000006110,"Malignant neoplasm of subglottis"
4035281000006119,"Metastatic malignant neoplasm to lymph nodes of face"
4037871000006110,"Metastatic malignant neoplasm to popliteal lymph nodes"
3030851000006115,"Inflammatory adenocarcinoma"
6244751000006117,"Malignant tumour of pharyngo-oesophageal junction"
3967611000006117,"Papillary serous adenocarcinoma"
